"","depth","var","value","conc_rock.ug_g","in_range","ka"
"7322",96.89,"20S, 4a,24 dimethyl 13B,17a,H diacholestane",NA,15.3688136635182,FALSE,802.541281982271
"7323",96.89,"25-nor C29H +4 Ho",NA,3.10788459241309,FALSE,802.541281982271
"7324",96.89,"28, 30 C28 bisnor HO",NA,6.31608637427216,FALSE,802.541281982271
"7325",96.89,"29, 30 C28 bisnor HO",NA,1.40601544807094,FALSE,802.541281982271
"7326",96.89,"30-nor C30H HO",NA,1.05914837792357,FALSE,802.541281982271
"7327",96.89,"4a Me 24 ethyl 5a cholestane",NA,16.8825813395252,FALSE,802.541281982271
"7328",96.89,"4a Me 5a cholestane",NA,12.7127607110493,FALSE,802.541281982271
"7329",96.89,"4a,23R,24R trimethyl 5a cholestane",NA,1.02250068432002,FALSE,802.541281982271
"7330",96.89,"4a,23R,24S trimethyl 5a cholestane",NA,0.407394675048382,FALSE,802.541281982271
"7331",96.89,"4a,23S,24R trimethyl 5a cholestane",NA,0.267421123393918,FALSE,802.541281982271
"7332",96.89,"4a,23S,24S trimethyl 5a cholestane",NA,0.36570878990457,FALSE,802.541281982271
"7333",96.89,"4a,24 dimethyl 5a cholestane",NA,10.7247446192881,FALSE,802.541281982271
"7334",96.89,"4B Me 24 ethyl 5a cholestane",NA,4.00610346814567,FALSE,802.541281982271
"7335",96.89,"4B Me 5a cholestane",NA,3.11193901785589,FALSE,802.541281982271
"7336",96.89,"4B,23R,24R trimethyl 5a cholestane",NA,0.302313439448205,FALSE,802.541281982271
"7337",96.89,"4B,23R,24S trimethyl 5a cholestane",NA,0.126929313748381,FALSE,802.541281982271
"7338",96.89,"4B,23S,24R trimethyl 5a cholestane",NA,0.679595631058337,FALSE,802.541281982271
"7339",96.89,"4B,23S,24S trimethyl 5a cholestane",NA,1.73219070214084,FALSE,802.541281982271
"7340",96.89,"4B,24 dimethyl 5a cholestane",NA,21.29031549897,FALSE,802.541281982271
"7341",96.89,"Bicad R HO",NA,0.133198849312013,FALSE,802.541281982271
"7342",96.89,"Bicad T HO",NA,0.657417577354152,FALSE,802.541281982271
"7343",96.89,"Bicad T1 HO",NA,0.125875856197432,FALSE,802.541281982271
"7344",96.89,"Bicad W HO",NA,0.00975183652727878,FALSE,802.541281982271
"7345",96.89,"C19 Tri HO",NA,1.01033355763508,FALSE,802.541281982271
"7346",96.89,"C20 Tri HO",NA,0.503503424789728,FALSE,802.541281982271
"7347",96.89,"C21 Tri HO",NA,3.51971872855886,FALSE,802.541281982271
"7348",96.89,"C22 Tri HO",NA,0.462674243977371,FALSE,802.541281982271
"7349",96.89,"C23 Tri HO",NA,3.55411396358307,FALSE,802.541281982271
"7350",96.89,"C24 Tet HO",NA,4.66836479403452,FALSE,802.541281982271
"7351",96.89,"C24 Tri HO",NA,1.07366807245802,FALSE,802.541281982271
"7352",96.89,"C25 Tri R+S HO",NA,1.52816415913198,FALSE,802.541281982271
"7353",96.89,"C26 21-nor",NA,1.41952249883384,FALSE,802.541281982271
"7354",96.89,"C26 aaa 20R ST",NA,2.70373576793288,FALSE,802.541281982271
"7355",96.89,"C26 aaa 20S ST",NA,1.00937096849862,FALSE,802.541281982271
"7356",96.89,"C26 aBB 20R ST",NA,0.0636467787388098,FALSE,802.541281982271
"7357",96.89,"C26 aBB 20S ST",NA,0.0791109657339691,FALSE,802.541281982271
"7358",96.89,"C26 Ba 20R ST",NA,0.730651358856512,FALSE,802.541281982271
"7359",96.89,"C26 Ba 20S ST",NA,0.768427206927998,FALSE,802.541281982271
"7360",96.89,"C26 Tri R HO",NA,0.573957248865973,FALSE,802.541281982271
"7361",96.89,"C26 Tri S HO",NA,0.553804482704914,FALSE,802.541281982271
"7362",96.89,"C27 17B H Ho",NA,18.0819288999968,FALSE,802.541281982271
"7363",96.89,"C27 aaa 20R ST",NA,107.298270899286,FALSE,802.541281982271
"7364",96.89,"C27 aaa 20S ST",NA,43.4077645911229,FALSE,802.541281982271
"7365",96.89,"C27 aB 20R ST",NA,1.61529772776491,FALSE,802.541281982271
"7366",96.89,"C27 aB 20S ST",NA,48.8879770628531,FALSE,802.541281982271
"7367",96.89,"C27 aBB 20R ST",NA,6.27092169198916,FALSE,802.541281982271
"7368",96.89,"C27 aBB 20S ST",NA,6.09807918664526,FALSE,802.541281982271
"7369",96.89,"C27 Ba 20R ST",NA,103.146816471534,FALSE,802.541281982271
"7370",96.89,"C27 Ba 20S ST",NA,118.445438135221,FALSE,802.541281982271
"7371",96.89,"C28 aaa 20R ST",NA,72.9319135491643,FALSE,802.541281982271
"7372",96.89,"C28 aaa 20S ST",NA,10.6630234038578,FALSE,802.541281982271
"7373",96.89,"C28 aB 20R ST",NA,40.3582822067975,FALSE,802.541281982271
"7374",96.89,"C28 aB 20S ST",NA,42.8706398529747,FALSE,802.541281982271
"7375",96.89,"C28 aBB 20R ST",NA,30.1362016345721,FALSE,802.541281982271
"7376",96.89,"C28 aBB 20S ST",NA,8.45349630001297,FALSE,802.541281982271
"7377",96.89,"C28 Ba 20R ST",NA,91.339313087983,FALSE,802.541281982271
"7378",96.89,"C28 Ba 20S ST",NA,105.00846386146,FALSE,802.541281982271
"7379",96.89,"C29 aaa 20R ST",NA,103.556494408014,FALSE,802.541281982271
"7380",96.89,"C29 aaa 20S ST",NA,21.4139119440923,FALSE,802.541281982271
"7381",96.89,"C29 aB 20R ST",NA,37.9052585549921,FALSE,802.541281982271
"7382",96.89,"C29 aB 20S ST",NA,83.6205033204866,FALSE,802.541281982271
"7383",96.89,"C29 aB HO",NA,50.5551814472128,FALSE,802.541281982271
"7384",96.89,"C29 aBB 20R ST",NA,12.0014073392007,FALSE,802.541281982271
"7385",96.89,"C29 aBB 20S ST",NA,43.7365850401398,FALSE,802.541281982271
"7386",96.89,"C29 Ba 20R ST",NA,99.1397504142518,FALSE,802.541281982271
"7387",96.89,"C29 Ba 20S ST",NA,102.808370131152,FALSE,802.541281982271
"7388",96.89,"C29 Ba HO",NA,2.9362510990246,FALSE,802.541281982271
"7389",96.89,"C29 BB Ho",NA,9.28987074890585,FALSE,802.541281982271
"7390",96.89,"C29 Dia HO",NA,5.30860208048102,FALSE,802.541281982271
"7391",96.89,"C29 Dianeo",NA,0.780898511780056,FALSE,802.541281982271
"7392",96.89,"C29 Ts HO",NA,11.4723298462333,FALSE,802.541281982271
"7393",96.89,"C30 2a Me 20R + 4a Me BB 20S ST",NA,8.04859280564976,FALSE,802.541281982271
"7394",96.89,"C30 2aMe 20S ST",NA,1.17349241626613,FALSE,802.541281982271
"7395",96.89,"C30 3B Me 20S ST + C30 3B Me BB 20R ST",NA,18.9590401211449,FALSE,802.541281982271
"7396",96.89,"C30 3B Me BB 20S ST",NA,1.85642245609319,FALSE,802.541281982271
"7397",96.89,"C30 3BMe 20R ST",NA,5.67057409935782,FALSE,802.541281982271
"7398",96.89,"C30 4a BB Me 20R ST",NA,2.14042475491622,FALSE,802.541281982271
"7399",96.89,"C30 4a Me 20R ST + DINO st",NA,27.936223414961,FALSE,802.541281982271
"7400",96.89,"C30 4a Me 20S ST",NA,4.0761029501495,FALSE,802.541281982271
"7401",96.89,"C30 aaa 20R ST",NA,15.619972421005,FALSE,802.541281982271
"7402",96.89,"C30 aaa 20S ST",NA,1.69670966657069,FALSE,802.541281982271
"7403",96.89,"C30 aB HO",NA,116.72856415142,FALSE,802.541281982271
"7404",96.89,"C30 aBB 20 R+S ST",NA,3.89579075310662,FALSE,802.541281982271
"7405",96.89,"C30 Ba 20R ST",NA,8.60570089427103,FALSE,802.541281982271
"7406",96.89,"C30 Ba 20S ST",NA,9.70147386365887,FALSE,802.541281982271
"7407",96.89,"C30 BB HO",NA,1.76206176822366,FALSE,802.541281982271
"7408",96.89,"C30 Dia HO",NA,11.824136923829,FALSE,802.541281982271
"7409",96.89,"C30H Ba HO",NA,29.3402174258454,FALSE,802.541281982271
"7410",96.89,"C31 2a Me Ho",NA,2.965583115191,FALSE,802.541281982271
"7411",96.89,"C31 3B Me HO",NA,15.4421244521514,FALSE,802.541281982271
"7412",96.89,"C31 aB HR HO",NA,80.2703080899292,FALSE,802.541281982271
"7413",96.89,"C31 aB HS  HO",NA,56.2067347852341,FALSE,802.541281982271
"7414",96.89,"C31 Ba HR HO",NA,140.168379695684,FALSE,802.541281982271
"7415",96.89,"C31 BB HO",NA,1.15652774532505,FALSE,802.541281982271
"7416",96.89,"C31 Dia R HO",NA,5.65675131935817,FALSE,802.541281982271
"7417",96.89,"C31 Dia S HO",NA,3.66936668607046,FALSE,802.541281982271
"7418",96.89,"C32 2aMe R HO",NA,2.69992776530901,FALSE,802.541281982271
"7419",96.89,"C32 2aMe S HO",NA,1.77880696884163,FALSE,802.541281982271
"7420",96.89,"C32 3B Me Ba 22S+R HO",NA,3.78394174580578,FALSE,802.541281982271
"7421",96.89,"C32 3B Me R HO",NA,8.2369522478735,FALSE,802.541281982271
"7422",96.89,"C32 3B Me S HO",NA,5.82897776765473,FALSE,802.541281982271
"7423",96.89,"C32 aB HR HO",NA,32.1074301717934,FALSE,802.541281982271
"7424",96.89,"C32 aB HS HO",NA,14.7033180381308,FALSE,802.541281982271
"7425",96.89,"C33 2aMe R HO",NA,0.746811305279509,FALSE,802.541281982271
"7426",96.89,"C33 2aMe S HO",NA,0.34945373967489,FALSE,802.541281982271
"7427",96.89,"C33 3BMe R HO",NA,4.60853025331177,FALSE,802.541281982271
"7428",96.89,"C33 3BMe S HO",NA,2.15766280117206,FALSE,802.541281982271
"7429",96.89,"C33 aB HR HO",NA,18.412790037983,FALSE,802.541281982271
"7430",96.89,"C33 aB HS HO",NA,10.0703380207528,FALSE,802.541281982271
"7431",96.89,"C34 2a Me R HO",NA,0.523552231324049,FALSE,802.541281982271
"7432",96.89,"C34 2a Me S HO",NA,0.299901961143529,FALSE,802.541281982271
"7433",96.89,"C34 3B Me R HO",NA,1.84460956221047,FALSE,802.541281982271
"7434",96.89,"C34 3B Me S HO",NA,0.79678123253175,FALSE,802.541281982271
"7435",96.89,"C34 aB HR HO",NA,10.2999347815827,FALSE,802.541281982271
"7436",96.89,"C34 aB HS HO",NA,5.43924467808223,FALSE,802.541281982271
"7437",96.89,"C35 2a Me R HO",NA,0.200670187207831,FALSE,802.541281982271
"7438",96.89,"C35 2a Me S HO",NA,0.122380502525095,FALSE,802.541281982271
"7439",96.89,"C35 3B Me R HO",NA,0.169443795620863,FALSE,802.541281982271
"7440",96.89,"C35 aB HR HO",NA,5.48802869551835,FALSE,802.541281982271
"7441",96.89,"C35 aB HS HO",NA,4.59320583425922,FALSE,802.541281982271
"7442",96.89,"C36 2a Me R HO",NA,0.118376131717395,FALSE,802.541281982271
"7443",96.89,"C36 2a Me S HO",NA,0.152268895212376,FALSE,802.541281982271
"7444",96.89,"C36 3B Me R HO",NA,0.493765873085234,FALSE,802.541281982271
"7445",96.89,"C36 3B Me S HO",NA,0.509221204260338,FALSE,802.541281982271
"7446",96.89,"D4 C29 ISTD",NA,10.6632544252506,FALSE,802.541281982271
"7447",96.89,"gamma HO",NA,1.64684754930173,FALSE,802.541281982271
"7448",96.89,"Oleanane HO",NA,0.149998339957279,FALSE,802.541281982271
"7449",96.89,"Oleanoid Triterpane 1 HO",NA,0.218858886494845,FALSE,802.541281982271
"7450",96.89,"Oleanoid Triterpane 2 HO",NA,0.218858886494845,FALSE,802.541281982271
"7451",96.89,"Oleanoid Triterpane 3 HO",NA,0.110820962103098,FALSE,802.541281982271
"7452",96.89,"Oleanoid Triterpane 4 HO",NA,0.370322287117826,FALSE,802.541281982271
"7453",96.89,"Oleanoid Triterpane 5 HO",NA,0.369161789654902,FALSE,802.541281982271
"7454",96.89,"Oleanoid Triterpane 6 HO",NA,0.00943125584127003,FALSE,802.541281982271
"7455",96.89,"Oleanoid Triterpane 7 HO",NA,0.129773572128812,FALSE,802.541281982271
"7456",96.89,"Retene InjSt",NA,3.10607107447999,FALSE,802.541281982271
"7457",96.89,"Tm C27  HO",NA,46.8596092344912,FALSE,802.541281982271
"7458",96.89,"Ts C27 HO",NA,6.01279378915434,FALSE,802.541281982271
"7459",96.89,"Tx HO",NA,0.458431151063827,FALSE,802.541281982271
"7460",96.89,"C27Dia",NA,50.503274790618,FALSE,802.541281982271
"7461",96.89,"C27Reg",NA,384.667290975798,FALSE,802.541281982271
"7462",96.89,"all_tricyclics",NA,15.9201385166075,FALSE,802.541281982271
"7463",96.89,"4Me_TriMe",NA,41.6174388956386,FALSE,802.541281982271
"7464",96.89,"allRegst",NA,487.140616556577,FALSE,802.541281982271
"7465",96.89,"allRegHO",NA,384.481230196432,FALSE,802.541281982271
"7466",96.89,"allDiacholestane",NA,100.540394614941,FALSE,802.541281982271
"7467",96.89,"allSteranes",NA,1281.76944741434,FALSE,802.541281982271
"7468",96.89,"everything",NA,2400.16706050193,FALSE,802.541281982271
"7469",96.89,"C19/tricyclics",0.0634626109930593,NA,FALSE,802.541281982271
"7470",96.89,"C20/tricyclics",0.0316268243686752,NA,FALSE,802.541281982271
"7471",96.89,"C21/tricyclics",0.221085936211369,NA,FALSE,802.541281982271
"7472",96.89,"C22/tricyclics",0.0290621996469892,NA,FALSE,802.541281982271
"7473",96.89,"C23/tricyclics",0.223246422126007,NA,FALSE,802.541281982271
"7474",96.89,"C24/tricyclics",0.360677318259673,NA,FALSE,802.541281982271
"7475",96.89,"C25/tricyclics",0,NA,FALSE,802.541281982271
"7476",96.89,"C26/tricyclics",0.0708386883942266,NA,FALSE,802.541281982271
"7477",96.89,"tricyclics/all",0.00210947309687658,NA,FALSE,802.541281982271
"7478",96.89,"C19/C19+23",0.221348488056545,NA,FALSE,802.541281982271
"7479",96.89,"C20/C20+23",0.124088443191448,NA,FALSE,802.541281982271
"7480",96.89,"Ho/St",1.01099145343953,NA,FALSE,802.541281982271
"7481",96.89,"Ho/St%",0.502732844393925,NA,FALSE,802.541281982271
"7482",96.89,"C31_2MHI",0.0247763418923514,NA,FALSE,802.541281982271
"7483",96.89,"C31_35_2MHI",0.076245921171411,NA,FALSE,802.541281982271
"7484",96.89,"C31_2-MHI/C27-C30Steranes",0.00773764775970228,NA,FALSE,802.541281982271
"7485",96.89,"C31 3-MHI",0.116834712864878,NA,FALSE,802.541281982271
"7486",96.89,"C31_35_3MHI(%)",0.250555614670211,NA,FALSE,802.541281982271
"7487",96.89,"C29ab/C29ab+C30ab",0.30221215615599,NA,FALSE,802.541281982271
"7488",96.89,"C29ab/allHoab",0.14499504278182,NA,FALSE,802.541281982271
"7489",96.89,"C30ab/allHoab",0.334783946343221,NA,FALSE,802.541281982271
"7490",96.89,"C31ab/allHoab",0.230219661416145,NA,FALSE,802.541281982271
"7491",96.89,"C32ab/allHoab",0.134255802175964,NA,FALSE,802.541281982271
"7492",96.89,"C33ab/allHoab",0.081691178890312,NA,FALSE,802.541281982271
"7493",96.89,"C34ab/allHoab",0.0451408329230846,NA,FALSE,802.541281982271
"7494",96.89,"C35ab/allHoab",0.0289135354694538,NA,FALSE,802.541281982271
"7495",96.89,"OleananeIndex",0.00128336913767523,NA,FALSE,802.541281982271
"7496",96.89,"HHI",0.0555793304480803,NA,FALSE,802.541281982271
"7497",96.89,"C35/C35+C34",0.390436595396944,NA,FALSE,802.541281982271
"7498",96.89,"GI",0.0139120745232576,NA,FALSE,802.541281982271
"7499",96.89,"28,30BNH/28,30BNH+C30",0.0513316616958765,NA,FALSE,802.541281982271
"7500",96.89,"C26St/allSt",0.00417777398071945,NA,FALSE,802.541281982271
"7501",96.89,"C27St/allSt",0.300106459669304,NA,FALSE,802.541281982271
"7502",96.89,"C28St/allSt",0.248509911419415,NA,FALSE,802.541281982271
"7503",96.89,"C29St/allSt",0.298537712884925,NA,FALSE,802.541281982271
"7504",96.89,"C30St/allSt",0.0277927180409613,NA,FALSE,802.541281982271
"7505",96.89,"C30Me/allSt",0.0099679329598941,NA,FALSE,802.541281982271
"7506",96.89,"DinoSt/allSt",0.0324687399747215,NA,FALSE,802.541281982271
"7507",96.89,"C26/(C26-30)aaaSR",0.00976359541484792,NA,FALSE,802.541281982271
"7508",96.89,"C27/(C26-30)aaaSR",0.396280759361686,NA,FALSE,802.541281982271
"7509",96.89,"C28/(C26-30)aaaSR",0.219812464621857,NA,FALSE,802.541281982271
"7510",96.89,"C29/(C26-30)aaaSR",0.328609052489493,NA,FALSE,802.541281982271
"7511",96.89,"C30/(C26-30)aaaSR",0.045534128112116,NA,FALSE,802.541281982271
"7512",96.89,"C27/C27+C28aaa&abb",0.571672243926564,NA,FALSE,802.541281982271
"7513",96.89,"C27/C27+C29aaa&abb",0.474353967407928,NA,FALSE,802.541281982271
"7514",96.89,"C28/C28+C27aaa&abb",0.428327756073436,NA,FALSE,802.541281982271
"7515",96.89,"C28/C28+C29aaa&abb",0.403392027303202,NA,FALSE,802.541281982271
"7516",96.89,"C29/C29+C27aaa&abb",0.525646032592072,NA,FALSE,802.541281982271
"7517",96.89,"C29/C29+C28aaa&abb",0.596607972696798,NA,FALSE,802.541281982271
"7518",96.89,"4Me_TriMe/Me_C26St",0.915205973734178,NA,FALSE,802.541281982271
"7519",96.89,"4Me_TriMe/Me_C27St",0.203316896929525,NA,FALSE,802.541281982271
"7520",96.89,"4Me_TriMe/Me_C28St",0.254071501870664,NA,FALSE,802.541281982271
"7521",96.89,"4Me_TriMe/Me_C29St",0.187191193519509,NA,FALSE,802.541281982271
"7522",96.89,"4Me_TriMe/Me_C30St",0.706168823787025,NA,FALSE,802.541281982271
"7523",96.89,"4Me_TriMe/Me_allSt",0.0787079051874599,NA,FALSE,802.541281982271
"7524",96.89,"Dino/all",0.0603392970612955,NA,FALSE,802.541281982271
"7525",96.89,"C26-30St/C26-C30St_regHo",0.569791138342104,NA,FALSE,802.541281982271
"7526",96.89,"C27-C30aaaSt/C27-C30aaaSt+regHo",0.497267155606075,NA,FALSE,802.541281982271
"7527",96.89,"Ho/St",1.01099145343953,NA,FALSE,802.541281982271
"7528",96.89,"Ho/St%",0.502732844393925,NA,FALSE,802.541281982271
"7529",96.89,"C31_2MHI",0.0247763418923514,NA,FALSE,802.541281982271
"7530",96.89,"C31_35_2MHI",0.076245921171411,NA,FALSE,802.541281982271
"7531",96.89,"C31_2-MHI/C27-C30Steranes",0.00773764775970228,NA,FALSE,802.541281982271
"7532",96.89,"C27Dia/Reg",0.131290795904442,NA,FALSE,802.541281982271
"7533",96.89,"C27Dia_S/R",30.2656137147543,NA,FALSE,802.541281982271
"7534",96.89,"C27Dia_S/S+R",0.96801598045945,NA,FALSE,802.541281982271
"7535",96.89,"C27Reg_abb/aaa",0.0758485244218682,NA,FALSE,802.541281982271
"7536",96.89,"C27Regaaa_S/S+R",0.288029370886645,NA,FALSE,802.541281982271
"7537",96.89,"C27Regabb_S/S+R",0.493013077327755,NA,FALSE,802.541281982271
"7538",96.89,"C28Dia/all",0.616413807992285,NA,FALSE,802.541281982271
"7539",96.89,"C28DiaS/S+R",0.534808519316713,NA,FALSE,802.541281982271
"7540",96.89,"C28abb/all",0.315831020570485,NA,FALSE,802.541281982271
"7541",96.89,"C28aaaS/S+R",0.127555851975224,NA,FALSE,802.541281982271
"7542",96.89,"C28abbS/S+R",0.219060960631068,NA,FALSE,802.541281982271
"7543",96.89,"C29Dia/all",0.527752985698632,NA,FALSE,802.541281982271
"7544",96.89,"C29DiaS/S+R",0.509083074670348,NA,FALSE,802.541281982271
"7545",96.89,"C29abb/all",0.308441626236606,NA,FALSE,802.541281982271
"7546",96.89,"C29aaaS/S+R",0.171351862966327,NA,FALSE,802.541281982271
"7547",96.89,"C29abbS/S+R",0.784681743513083,NA,FALSE,802.541281982271
"7548",96.89,"C27Ts/Tm",0.113722725756673,NA,FALSE,802.541281982271
"7549",96.89,"C28BNH29,30/28,30",0.182076781738721,NA,FALSE,802.541281982271
"7550",96.89,"C29Ts/ab",0.184955507757821,NA,FALSE,802.541281982271
"7551",96.89,"C29ba/ab",0.0548919884784639,NA,FALSE,802.541281982271
"7552",96.89,"C29bb/ab",0.155232060262258,NA,FALSE,802.541281982271
"7553",96.89,"C30_30nor/ab",0.00899201075544881,NA,FALSE,802.541281982271
"7554",96.89,"C30ba/ab",0.200865764121716,NA,FALSE,802.541281982271
"7555",96.89,"C30bb/ab",0.0148708959425925,NA,FALSE,802.541281982271
"7556",96.89,"C31S/S+R",0.411840215769086,NA,FALSE,802.541281982271
"7557",96.89,"C32S/S+R",0.314101325024614,NA,FALSE,802.541281982271
"7558",96.89,"C33S/S+R",0.353554497244351,NA,FALSE,802.541281982271
"7559",96.89,"C34S/S+R",0.345586292603212,NA,FALSE,802.541281982271
"7560",96.89,"C35S/S+R",0.455619380810156,NA,FALSE,802.541281982271
"7561",105.1,"20R 4a,24 dimethyl 13B,17a,H diacholestane",NA,3.47110825038395,TRUE,586.126366213025
"7562",105.1,"20R, 4a Me 13a,17B,H diacholestane",NA,2.25787882535018,TRUE,586.126366213025
"7563",105.1,"20R, 4a Me 13B,17a,H diacholestane",NA,2.80156585236274,TRUE,586.126366213025
"7564",105.1,"20R, 4a,24 dimethyl 13a,17B,H diacholestane",NA,2.51941323568919,TRUE,586.126366213025
"7565",105.1,"20S, 4a Me 13B,17a,H diacholestane",NA,2.37228815368487,TRUE,586.126366213025
"7566",105.1,"20S, 4a,24 dimethyl 13a,17B,H diacholestane",NA,3.05579319081615,TRUE,586.126366213025
"7567",105.1,"20S, 4a,24 dimethyl 13B,17a,H diacholestane",NA,3.96756118946468,TRUE,586.126366213025
"7568",105.1,"25-nor C29H +4 Ho",NA,0.749364493610682,TRUE,586.126366213025
"7569",105.1,"28, 30 C28 bisnor HO",NA,1.87008664406477,TRUE,586.126366213025
"7570",105.1,"29, 30 C28 bisnor HO",NA,0.728292788933586,TRUE,586.126366213025
"7571",105.1,"30-nor C30H HO",NA,0.640377983484796,TRUE,586.126366213025
"7572",105.1,"4a Me 24 ethyl 5a cholestane",NA,6.40288561276406,TRUE,586.126366213025
"7573",105.1,"4a Me 5a cholestane",NA,3.1522733663686,TRUE,586.126366213025
"7574",105.1,"4a,23R,24R trimethyl 5a cholestane",NA,0.306608313208163,TRUE,586.126366213025
"7575",105.1,"4a,23R,24S trimethyl 5a cholestane",NA,0.134222096063667,TRUE,586.126366213025
"7576",105.1,"4a,23S,24R trimethyl 5a cholestane",NA,0.201182723166387,TRUE,586.126366213025
"7577",105.1,"4a,23S,24S trimethyl 5a cholestane",NA,0.201182723166387,TRUE,586.126366213025
"7578",105.1,"4a,24 dimethyl 5a cholestane",NA,4.58189814840612,TRUE,586.126366213025
"7579",105.1,"4B Me 24 ethyl 5a cholestane",NA,0.799996625461347,TRUE,586.126366213025
"7580",105.1,"4B Me 5a cholestane",NA,1.16132622036385,TRUE,586.126366213025
"7581",105.1,"4B,23R,24R trimethyl 5a cholestane",NA,0.112900009203078,TRUE,586.126366213025
"7582",105.1,"4B,23R,24S trimethyl 5a cholestane",NA,0.0313886003511007,TRUE,586.126366213025
"7583",105.1,"4B,23S,24R trimethyl 5a cholestane",NA,0.15276890081386,TRUE,586.126366213025
"7584",105.1,"4B,23S,24S trimethyl 5a cholestane",NA,0.440779949597095,TRUE,586.126366213025
"7585",105.1,"4B,24 dimethyl 5a cholestane",NA,5.51248952192079,TRUE,586.126366213025
"7586",105.1,"Bicad R HO",NA,0.0176777486306515,TRUE,586.126366213025
"7587",105.1,"Bicad T HO",NA,0.386825782704734,TRUE,586.126366213025
"7588",105.1,"Bicad T1 HO",NA,0.032493220116744,TRUE,586.126366213025
"7589",105.1,"Bicad W HO",NA,0.0477433474086189,TRUE,586.126366213025
"7590",105.1,"C19 Tri HO",NA,0.720468345699441,TRUE,586.126366213025
"7591",105.1,"C20 Tri HO",NA,0.6732725815712,TRUE,586.126366213025
"7592",105.1,"C21 Tri HO",NA,2.28409869431031,TRUE,586.126366213025
"7593",105.1,"C22 Tri HO",NA,0.30900738331326,TRUE,586.126366213025
"7594",105.1,"C23 Tri HO",NA,2.43288447447045,TRUE,586.126366213025
"7595",105.1,"C24 Tet HO",NA,2.22479260824579,TRUE,586.126366213025
"7596",105.1,"C24 Tri HO",NA,0.853937379022451,TRUE,586.126366213025
"7597",105.1,"C25 Tri R+S HO",NA,1.2413335476707,TRUE,586.126366213025
"7598",105.1,"C26 21-nor",NA,0.769305646081702,TRUE,586.126366213025
"7599",105.1,"C26 aaa 20R ST",NA,2.12629404570396,TRUE,586.126366213025
"7600",105.1,"C26 aaa 20S ST",NA,0.55453585708048,TRUE,586.126366213025
"7601",105.1,"C26 aBB 20R ST",NA,0.0481530927420641,TRUE,586.126366213025
"7602",105.1,"C26 aBB 20S ST",NA,0.05748500279065,TRUE,586.126366213025
"7603",105.1,"C26 Ba 20R ST",NA,0.256383052405673,TRUE,586.126366213025
"7604",105.1,"C26 Ba 20S ST",NA,0.337292905287208,TRUE,586.126366213025
"7605",105.1,"C26 Tri R HO",NA,0.437452804714919,TRUE,586.126366213025
"7606",105.1,"C26 Tri S HO",NA,0.479115250333985,TRUE,586.126366213025
"7607",105.1,"C27 17B H Ho",NA,11.5381475485907,TRUE,586.126366213025
"7608",105.1,"C27 aaa 20R ST",NA,44.6391193173582,TRUE,586.126366213025
"7609",105.1,"C27 aaa 20S ST",NA,17.4706084722162,TRUE,586.126366213025
"7610",105.1,"C27 aB 20R ST",NA,0.416111555952532,TRUE,586.126366213025
"7611",105.1,"C27 aB 20S ST",NA,20.3835369105277,TRUE,586.126366213025
"7612",105.1,"C27 aBB 20R ST",NA,2.59359534484948,TRUE,586.126366213025
"7613",105.1,"C27 aBB 20S ST",NA,2.33524819750952,TRUE,586.126366213025
"7614",105.1,"C27 Ba 20R ST",NA,43.6277541404648,TRUE,586.126366213025
"7615",105.1,"C27 Ba 20S ST",NA,49.9661918901819,TRUE,586.126366213025
"7616",105.1,"C28 aaa 20R ST",NA,29.4243137977974,TRUE,586.126366213025
"7617",105.1,"C28 aaa 20S ST",NA,5.30117845619409,TRUE,586.126366213025
"7618",105.1,"C28 aB 20R ST",NA,17.7526077936753,TRUE,586.126366213025
"7619",105.1,"C28 aB 20S ST",NA,19.7837055112473,TRUE,586.126366213025
"7620",105.1,"C28 aBB 20R ST",NA,12.3261488235265,TRUE,586.126366213025
"7621",105.1,"C28 aBB 20S ST",NA,3.52932849534659,TRUE,586.126366213025
"7622",105.1,"C28 Ba 20R ST",NA,40.1429068064917,TRUE,586.126366213025
"7623",105.1,"C28 Ba 20S ST",NA,46.3343727694189,TRUE,586.126366213025
"7624",105.1,"C29 aaa 20R ST",NA,39.0773134475102,TRUE,586.126366213025
"7625",105.1,"C29 aaa 20S ST",NA,10.2304116238896,TRUE,586.126366213025
"7626",105.1,"C29 aB 20R ST",NA,15.6578286891283,TRUE,586.126366213025
"7627",105.1,"C29 aB 20S ST",NA,44.073970960332,TRUE,586.126366213025
"7628",105.1,"C29 aB HO",NA,17.7969995328405,TRUE,586.126366213025
"7629",105.1,"C29 aBB 20R ST",NA,5.09905871602979,TRUE,586.126366213025
"7630",105.1,"C29 aBB 20S ST",NA,16.4406562505788,TRUE,586.126366213025
"7631",105.1,"C29 Ba 20R ST",NA,34.5894683004288,TRUE,586.126366213025
"7632",105.1,"C29 Ba 20S ST",NA,35.2202142346099,TRUE,586.126366213025
"7633",105.1,"C29 Ba HO",NA,1.07937076637421,TRUE,586.126366213025
"7634",105.1,"C29 BB Ho",NA,4.61650454305314,TRUE,586.126366213025
"7635",105.1,"C29 Dia HO",NA,2.41248343635628,TRUE,586.126366213025
"7636",105.1,"C29 Dianeo",NA,0.306594899876904,TRUE,586.126366213025
"7637",105.1,"C29 Ts HO",NA,3.96286013622359,TRUE,586.126366213025
